url_path,views_total,views_unique
/tom-doerr/github_stats,49,41
/tom-doerr/github_stats/issues,2,1
/tom-doerr/github_stats/blob/main/screenshot.png,1,1
/tom-doerr/github_stats/issues/1,1,1
/tom-doerr/github_stats/pulse,1,1
/tom-doerr/github_stats/security,1,1
/tom-doerr/github_stats/stargazers,1,1
