time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-11 00:00:00+00:00,,,1.0,1.0
2022-01-12 00:00:00+00:00,1.0,1.0,1.0,1.0
2022-01-13 00:00:00+00:00,,,3.0,1.0
2022-01-15 00:00:00+00:00,,,11.0,4.0
2022-01-16 00:00:00+00:00,1.0,1.0,,
2022-01-18 00:00:00+00:00,4.0,3.0,1.0,1.0
2022-01-19 00:00:00+00:00,,,3.0,1.0
2022-01-20 00:00:00+00:00,,,2.0,1.0
2022-01-21 00:00:00+00:00,,,17.0,17.0
2022-01-22 00:00:00+00:00,1.0,1.0,22.0,19.0
