time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-02 00:00:00+00:00,2.0,1.0,5,5
2022-09-03 00:00:00+00:00,2.0,2.0,7,5
2022-09-04 00:00:00+00:00,,,5,5
2022-09-05 00:00:00+00:00,2.0,2.0,13,7
2022-09-06 00:00:00+00:00,5.0,2.0,9,8
2022-09-07 00:00:00+00:00,8.0,5.0,17,13
2022-09-08 00:00:00+00:00,4.0,4.0,16,10
2022-09-09 00:00:00+00:00,2.0,2.0,14,9
2022-09-10 00:00:00+00:00,2.0,2.0,11,6
2022-09-11 00:00:00+00:00,2.0,2.0,31,8
2022-09-12 00:00:00+00:00,2.0,2.0,10,9
2022-09-13 00:00:00+00:00,5.0,2.0,19,10
2022-09-14 00:00:00+00:00,10.0,8.0,24,16
2022-09-15 00:00:00+00:00,4.0,3.0,29,13
