time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-07 00:00:00+00:00,8,5,17,13
2022-09-08 00:00:00+00:00,4,4,16,10
2022-09-09 00:00:00+00:00,2,2,14,9
2022-09-10 00:00:00+00:00,2,2,11,6
2022-09-11 00:00:00+00:00,2,2,31,8
2022-09-12 00:00:00+00:00,2,2,10,9
2022-09-13 00:00:00+00:00,5,2,19,10
2022-09-14 00:00:00+00:00,10,8,24,16
2022-09-15 00:00:00+00:00,5,4,30,14
2022-09-16 00:00:00+00:00,9,6,18,12
2022-09-17 00:00:00+00:00,2,2,16,8
2022-09-18 00:00:00+00:00,18,4,12,7
2022-09-19 00:00:00+00:00,8,6,20,14
2022-09-20 00:00:00+00:00,2,2,11,10
