time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-18 00:00:00+00:00,12,6,49,21
2022-11-19 00:00:00+00:00,2,2,21,10
2022-11-20 00:00:00+00:00,1,1,14,10
2022-11-21 00:00:00+00:00,8,6,15,10
2022-11-22 00:00:00+00:00,8,3,24,16
2022-11-23 00:00:00+00:00,10,5,32,13
2022-11-24 00:00:00+00:00,8,3,15,13
2022-11-25 00:00:00+00:00,14,9,31,15
2022-11-26 00:00:00+00:00,1,1,8,6
2022-11-27 00:00:00+00:00,5,3,19,10
2022-11-28 00:00:00+00:00,13,6,33,17
2022-11-29 00:00:00+00:00,9,4,12,10
2022-11-30 00:00:00+00:00,12,7,39,13
2022-12-01 00:00:00+00:00,12,4,25,12
