time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-23 00:00:00+00:00,2,2,16,9
2022-04-24 00:00:00+00:00,8,7,62,19
2022-04-25 00:00:00+00:00,5,4,49,26
2022-04-26 00:00:00+00:00,8,6,42,22
2022-04-27 00:00:00+00:00,15,10,19,10
2022-04-28 00:00:00+00:00,8,5,50,26
2022-04-29 00:00:00+00:00,4,3,24,16
2022-04-30 00:00:00+00:00,3,2,13,8
2022-05-01 00:00:00+00:00,6,6,13,11
2022-05-02 00:00:00+00:00,7,5,21,17
2022-05-03 00:00:00+00:00,4,2,33,18
2022-05-04 00:00:00+00:00,16,12,30,17
2022-05-05 00:00:00+00:00,21,15,33,20
2022-05-06 00:00:00+00:00,6,3,18,11
