time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-30 00:00:00+00:00,6,5,14,11
2022-07-01 00:00:00+00:00,7,4,11,6
2022-07-02 00:00:00+00:00,8,4,14,9
2022-07-03 00:00:00+00:00,4,1,2,2
2022-07-04 00:00:00+00:00,6,3,10,10
2022-07-05 00:00:00+00:00,5,4,39,13
2022-07-06 00:00:00+00:00,3,3,26,11
2022-07-07 00:00:00+00:00,4,4,14,13
2022-07-08 00:00:00+00:00,3,3,28,14
2022-07-09 00:00:00+00:00,4,3,9,6
2022-07-10 00:00:00+00:00,2,2,6,6
2022-07-11 00:00:00+00:00,1,1,8,6
2022-07-12 00:00:00+00:00,6,4,11,6
2022-07-13 00:00:00+00:00,8,6,25,13
