time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-24 00:00:00+00:00,5.0,4.0,25,14
2022-10-25 00:00:00+00:00,6.0,5.0,24,12
2022-10-26 00:00:00+00:00,11.0,8.0,20,12
2022-10-27 00:00:00+00:00,1.0,1.0,26,10
2022-10-28 00:00:00+00:00,11.0,7.0,15,9
2022-10-29 00:00:00+00:00,4.0,3.0,15,5
2022-10-30 00:00:00+00:00,5.0,5.0,26,13
2022-10-31 00:00:00+00:00,10.0,7.0,13,9
2022-11-01 00:00:00+00:00,11.0,6.0,10,10
2022-11-02 00:00:00+00:00,10.0,7.0,25,15
2022-11-03 00:00:00+00:00,5.0,2.0,34,19
2022-11-04 00:00:00+00:00,4.0,3.0,44,30
2022-11-05 00:00:00+00:00,,,60,13
2022-11-06 00:00:00+00:00,3.0,2.0,27,13
