time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-13 00:00:00+00:00,,,16,8
2022-02-14 00:00:00+00:00,1.0,1.0,6,4
2022-02-15 00:00:00+00:00,5.0,3.0,31,17
2022-02-16 00:00:00+00:00,2.0,2.0,26,13
2022-02-17 00:00:00+00:00,2.0,1.0,15,7
2022-02-18 00:00:00+00:00,2.0,1.0,11,8
2022-02-19 00:00:00+00:00,1.0,1.0,11,8
2022-02-20 00:00:00+00:00,4.0,3.0,31,10
2022-02-21 00:00:00+00:00,6.0,4.0,21,8
2022-02-22 00:00:00+00:00,2.0,2.0,57,10
2022-02-23 00:00:00+00:00,1.0,1.0,11,10
2022-02-24 00:00:00+00:00,3.0,3.0,36,15
2022-02-25 00:00:00+00:00,2.0,1.0,20,12
2022-02-26 00:00:00+00:00,2.0,2.0,6,5
