time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-04 00:00:00+00:00,6,5,22,13
2022-08-05 00:00:00+00:00,3,3,13,9
2022-08-06 00:00:00+00:00,3,2,15,6
2022-08-07 00:00:00+00:00,2,2,12,7
2022-08-08 00:00:00+00:00,4,4,9,9
2022-08-09 00:00:00+00:00,4,3,18,4
2022-08-10 00:00:00+00:00,3,2,7,6
2022-08-11 00:00:00+00:00,4,4,12,11
2022-08-12 00:00:00+00:00,5,3,18,12
2022-08-13 00:00:00+00:00,17,11,30,14
2022-08-14 00:00:00+00:00,3,2,47,35
2022-08-15 00:00:00+00:00,6,3,16,11
2022-08-16 00:00:00+00:00,3,2,7,5
2022-08-17 00:00:00+00:00,9,8,20,8
