time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-25 00:00:00+00:00,3,3,37,19
2022-03-26 00:00:00+00:00,6,2,13,8
2022-03-27 00:00:00+00:00,23,12,383,243
2022-03-28 00:00:00+00:00,20,16,233,133
2022-03-29 00:00:00+00:00,24,18,477,334
2022-03-30 00:00:00+00:00,8,7,177,116
2022-03-31 00:00:00+00:00,9,7,95,66
2022-04-01 00:00:00+00:00,14,10,86,41
2022-04-02 00:00:00+00:00,15,15,443,290
2022-04-03 00:00:00+00:00,14,13,429,282
2022-04-04 00:00:00+00:00,8,6,170,86
2022-04-05 00:00:00+00:00,12,12,127,63
2022-04-06 00:00:00+00:00,10,10,73,48
2022-04-07 00:00:00+00:00,4,4,46,28
