time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-10 00:00:00+00:00,1.0,1.0,5,4
2022-01-11 00:00:00+00:00,,,9,8
2022-01-12 00:00:00+00:00,1.0,1.0,16,4
2022-01-13 00:00:00+00:00,2.0,2.0,4,4
2022-01-14 00:00:00+00:00,3.0,3.0,14,11
2022-01-15 00:00:00+00:00,4.0,3.0,12,5
2022-01-16 00:00:00+00:00,2.0,1.0,10,6
2022-01-17 00:00:00+00:00,2.0,1.0,19,5
2022-01-18 00:00:00+00:00,6.0,5.0,43,10
2022-01-19 00:00:00+00:00,3.0,3.0,15,6
2022-01-20 00:00:00+00:00,3.0,3.0,9,3
2022-01-21 00:00:00+00:00,4.0,3.0,17,5
2022-01-22 00:00:00+00:00,6.0,2.0,1,1
2022-01-23 00:00:00+00:00,4.0,4.0,8,5
