time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-29 00:00:00+00:00,9,4,12,10
2022-11-30 00:00:00+00:00,12,7,39,13
2022-12-01 00:00:00+00:00,12,4,27,13
2022-12-02 00:00:00+00:00,13,4,24,9
2022-12-03 00:00:00+00:00,6,5,19,11
2022-12-04 00:00:00+00:00,6,6,37,30
2022-12-05 00:00:00+00:00,26,16,42,32
2022-12-06 00:00:00+00:00,16,9,25,22
2022-12-07 00:00:00+00:00,19,11,79,35
2022-12-08 00:00:00+00:00,23,9,84,55
2022-12-09 00:00:00+00:00,23,16,90,49
2022-12-10 00:00:00+00:00,6,4,41,28
2022-12-11 00:00:00+00:00,7,6,50,30
2022-12-12 00:00:00+00:00,13,7,68,29
