time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-15 00:00:00+00:00,22,12,75,37
2022-12-16 00:00:00+00:00,18,11,38,21
2022-12-17 00:00:00+00:00,11,10,52,22
2022-12-18 00:00:00+00:00,7,5,8,8
2022-12-19 00:00:00+00:00,20,12,42,22
2022-12-20 00:00:00+00:00,19,10,67,26
2022-12-21 00:00:00+00:00,13,5,26,13
2022-12-22 00:00:00+00:00,17,10,57,26
2022-12-23 00:00:00+00:00,19,11,28,13
2022-12-24 00:00:00+00:00,8,7,27,20
2022-12-25 00:00:00+00:00,8,7,33,12
2022-12-26 00:00:00+00:00,12,7,38,16
2022-12-27 00:00:00+00:00,15,7,45,18
2022-12-28 00:00:00+00:00,17,7,30,16
