time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-18 00:00:00+00:00,6.0,5.0,25,13
2022-08-19 00:00:00+00:00,1.0,1.0,31,14
2022-08-20 00:00:00+00:00,3.0,2.0,10,8
2022-08-21 00:00:00+00:00,2.0,2.0,11,7
2022-08-22 00:00:00+00:00,2.0,2.0,15,10
2022-08-23 00:00:00+00:00,6.0,5.0,31,6
2022-08-24 00:00:00+00:00,6.0,4.0,17,8
2022-08-25 00:00:00+00:00,7.0,6.0,34,13
2022-08-26 00:00:00+00:00,5.0,5.0,24,8
2022-08-27 00:00:00+00:00,,,7,5
2022-08-28 00:00:00+00:00,,,3,3
2022-08-29 00:00:00+00:00,1.0,1.0,14,9
2022-08-30 00:00:00+00:00,2.0,1.0,8,6
2022-08-31 00:00:00+00:00,3.0,2.0,4,2
