time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-11 00:00:00+00:00,2.0,2.0,31,8
2022-09-12 00:00:00+00:00,2.0,2.0,10,9
2022-09-13 00:00:00+00:00,5.0,2.0,19,10
2022-09-14 00:00:00+00:00,10.0,8.0,24,16
2022-09-15 00:00:00+00:00,5.0,4.0,30,14
2022-09-16 00:00:00+00:00,9.0,6.0,18,12
2022-09-17 00:00:00+00:00,2.0,2.0,16,8
2022-09-18 00:00:00+00:00,18.0,4.0,12,7
2022-09-19 00:00:00+00:00,8.0,6.0,20,14
2022-09-20 00:00:00+00:00,2.0,2.0,13,11
2022-09-21 00:00:00+00:00,,,11,8
2022-09-22 00:00:00+00:00,12.0,11.0,52,34
2022-09-23 00:00:00+00:00,20.0,16.0,122,64
2022-09-24 00:00:00+00:00,7.0,5.0,116,82
