time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-05 00:00:00+00:00,5.0,4.0,39,13
2022-07-06 00:00:00+00:00,3.0,3.0,26,11
2022-07-07 00:00:00+00:00,4.0,4.0,14,13
2022-07-08 00:00:00+00:00,3.0,3.0,28,14
2022-07-09 00:00:00+00:00,4.0,3.0,9,6
2022-07-10 00:00:00+00:00,2.0,2.0,6,6
2022-07-11 00:00:00+00:00,1.0,1.0,8,6
2022-07-12 00:00:00+00:00,6.0,4.0,11,6
2022-07-13 00:00:00+00:00,9.0,7.0,25,13
2022-07-14 00:00:00+00:00,10.0,7.0,52,11
2022-07-15 00:00:00+00:00,3.0,3.0,15,6
2022-07-16 00:00:00+00:00,2.0,2.0,4,2
2022-07-17 00:00:00+00:00,,,6,5
2022-07-18 00:00:00+00:00,,,8,4
