time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-23 00:00:00+00:00,1.0,1.0,11,8
2023-04-24 00:00:00+00:00,1.0,1.0,21,16
2023-04-25 00:00:00+00:00,3.0,3.0,29,20
2023-04-26 00:00:00+00:00,2.0,2.0,48,13
2023-04-27 00:00:00+00:00,3.0,3.0,42,13
2023-04-28 00:00:00+00:00,,,8,4
2023-04-29 00:00:00+00:00,1.0,1.0,21,8
2023-04-30 00:00:00+00:00,,,5,4
2023-05-01 00:00:00+00:00,5.0,3.0,8,8
2023-05-02 00:00:00+00:00,5.0,3.0,13,10
2023-05-03 00:00:00+00:00,1.0,1.0,13,12
2023-05-04 00:00:00+00:00,,,42,16
2023-05-05 00:00:00+00:00,1.0,1.0,31,11
2023-05-06 00:00:00+00:00,1.0,1.0,30,10
