time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-27 00:00:00+00:00,1.0,1.0,,
2022-11-28 00:00:00+00:00,,,4.0,4.0
2022-11-29 00:00:00+00:00,1.0,1.0,4.0,3.0
2022-11-30 00:00:00+00:00,,,7.0,4.0
2022-12-01 00:00:00+00:00,,,29.0,15.0
2022-12-02 00:00:00+00:00,,,12.0,10.0
2022-12-03 00:00:00+00:00,,,10.0,10.0
2022-12-04 00:00:00+00:00,,,24.0,16.0
2022-12-05 00:00:00+00:00,3.0,3.0,33.0,26.0
2022-12-06 00:00:00+00:00,6.0,3.0,22.0,20.0
2022-12-07 00:00:00+00:00,6.0,3.0,50.0,41.0
2022-12-08 00:00:00+00:00,1.0,1.0,30.0,28.0
2022-12-09 00:00:00+00:00,,,40.0,25.0
2022-12-10 00:00:00+00:00,,,16.0,15.0
