time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-11 00:00:00+00:00,,,4,3
2022-03-12 00:00:00+00:00,3.0,1.0,1,1
2022-03-13 00:00:00+00:00,,,1,1
2022-03-15 00:00:00+00:00,,,2,1
2022-03-16 00:00:00+00:00,2.0,1.0,4,2
2022-03-17 00:00:00+00:00,,,8,7
2022-03-18 00:00:00+00:00,,,9,2
2022-03-19 00:00:00+00:00,,,1,1
2022-03-20 00:00:00+00:00,,,3,2
2022-03-21 00:00:00+00:00,1.0,1.0,4,3
2022-03-22 00:00:00+00:00,3.0,2.0,1,1
2022-03-24 00:00:00+00:00,1.0,1.0,10,4
