time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-20 00:00:00+00:00,1.0,1.0,3,1
2022-07-21 00:00:00+00:00,,,2,1
2022-07-23 00:00:00+00:00,,,6,3
2022-07-26 00:00:00+00:00,,,1,1
2022-07-27 00:00:00+00:00,2.0,1.0,8,6
2022-07-28 00:00:00+00:00,,,1,1
2022-07-29 00:00:00+00:00,,,2,2
2022-07-31 00:00:00+00:00,,,1,1
2022-08-02 00:00:00+00:00,,,3,1
